id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
1043749977199350016,"The Wallace, One Bedroom Double Queen Suite",547422647,,Manhattan,Upper West Side,Private room,509.0,1.0,0,341
1043990142732249984,"Blueground | Midtown, gym & w/d, nr Times Square",107434423,Blueground,Manhattan,Theater District,Entire home/apt,460.0,30.0,0,365
1044109392284240000,Bay Ridge Nest: Chic and Cozy Studio in Prime Area,472603377,Emily And Saul,Brooklyn,Fort Hamilton,Entire home/apt,104.0,1.0,75,86
1044130115392920064,"Spacious Studio, Best Location",35491667,LEAP NY Apartments,Manhattan,Chelsea,Entire home/apt,178.0,30.0,2,198
1044226337540620032,LARGE 1BR - STEPS from Central Park - PRIME UES,32145396,Allen,Manhattan,East Harlem,Entire home/apt,171.0,31.0,7,350
1044485172677890048,Stunning view - Columbus Circle area/Lincoln Sq,46167132,NYC Rentals,Manhattan,Upper West Side,Entire home/apt,720.0,1.0,56,61
1044596274887020032,"Arlo Williamsburg, City view queen",546657469,,Brooklyn,Williamsburg,Private room,489.0,1.0,98,308
1044596274975879936,"Arlo Williamsburg, Queen",546657469,,Brooklyn,Williamsburg,Private room,229.0,1.0,93,273
1044697636830700032,Hip Bay Ridge Studio: Gateway to NYC Adventure,472603377,Emily And Saul,Brooklyn,Fort Hamilton,Entire home/apt,138.0,1.0,136,203
1044827686686860032,"1BR Sunnyside Apt, 7 min from 7 Train 40th Station",137358866,Kaz,Queens,Sunnyside,Entire home/apt,303.0,30.0,1,101
1044920456567939968,"Hotel 32|32, Premier Suite with Balcony",268598785,â¨Hotel 32 32â©,Manhattan,Midtown,Private room,485.0,1.0,105,238
1044995463995740032,2BR Upper East (30 DAY MIN),23772724,The Local Stay,Manhattan,Upper East Side,Entire home/apt,148.0,30.0,7,279
1045020649198950016,Clean and Cozy room Central Loc,468947930,Emi,Brooklyn,Bedford-Stuyvesant,Private room,86.0,30.0,0,269
1045118609799020032,Room in 3BR1BA Harlem Apt â€¢ Near 2/3 Subway,137358866,Kaz,Manhattan,Harlem,Private room,55.0,30.0,4,317
1045147319385240064,HUGE Private Townhome I Free Parking,550729614,Tiana,Manhattan,Harlem,Private room,2005.0,30.0,0,269
1045194532442460032,Stylish 1-bed /Ultra modern bldg,538591650,Steven,Manhattan,Hell's Kitchen,Entire home/apt,376.0,30.0,37,181
1045423353253420032,"Blueground | Murray Hill, wraparound terrace",107434423,Blueground,Manhattan,Murray Hill,Entire home/apt,515.0,30.0,0,365
1045559815229219968,Chillin' on the Hill,19536596,Andrew,Brooklyn,East New York,Private room,1141.0,1.0,0,270
1045577206367229952,Fully Renovated Gem Midtown East,243288727,Matt,Manhattan,Midtown,Entire home/apt,277.0,30.0,2,269
1045625585393350016,StylishRoomModernPenthouseTerrac,9383702,Chuks,Manhattan,East Harlem,Private room,133.0,30.0,0,365
1046002771757190016,"Opera House Hotel, Superior queen",539261524,,Bronx,Mott Haven,Private room,149.0,1.0,5,323
1046024946935840000,Stylish 2BR Apartment | Walk to Times Square | NYC,534747732,Mikalai,Manhattan,Hell's Kitchen,Entire home/apt,334.0,30.0,0,47
1046238056539939968,Modern Midtown Family Studio NYC Empire #59,177174475,Alberto,Manhattan,Midtown,Entire home/apt,332.0,1.0,38,221
1046288984910400000,Romantic Studio for 2 Midtown NYC #6,345231956,Alberto,Manhattan,Midtown,Entire home/apt,424.0,1.0,28,145
1046325012407820032,Urban Chic & Effortless Comfort: Your City Awaits,6105375,Shana,Brooklyn,Bedford-Stuyvesant,Entire home/apt,305.0,2.0,60,204
1046330878473030016,Ocean Hill Studio,6105375,Shana,Brooklyn,Bedford-Stuyvesant,Entire home/apt,275.0,2.0,43,29
1046352281440819968,"Bright, Open & Pets Welcome | Onsite Parking",550860942,Diana,Queens,Elmhurst,Entire home/apt,163.0,30.0,2,322
1046365844124829952,Queen Studio | Balcony + Kitchenette,30283594,Global Luxury Suites,Bronx,Port Morris,Entire home/apt,173.0,1.0,105,364
1046372475682850048,Modern Double QueenSuite | Kitchentte | Parking,30283594,Global Luxury Suites,Bronx,Port Morris,Entire home/apt,204.0,1.0,7,363
1046418840278599936,Nice Room in Amazing Brooklyn,545393224,Kristina,Brooklyn,Kensington,Private room,52.0,30.0,4,269
1046459231329680000,The Poconos in NYC Serenity Now,255221847,Jeremy,Staten Island,Westerleigh,Private room,114.0,30.0,0,269
1046471044418630016,Nice Furnished Room,545393224,Kristina,Brooklyn,Kensington,Private room,52.0,30.0,0,269
1046486764198499968,Vibrant Brooklyn Bedroom,545393224,Kristina,Brooklyn,Kensington,Private room,52.0,30.0,0,269
1046503081311190016,Beautiful Private Room,545393224,Kristina,Brooklyn,Kensington,Private room,52.0,30.0,0,269
1046506049396400000,Comfortable Bedroom,545393224,Kristina,Brooklyn,Kensington,Private room,52.0,30.0,1,269
1046506922921699968,Nice Furnished Room,545393224,Kristina,Brooklyn,Kensington,Private room,52.0,30.0,0,269
1046508845139049984,Amazing Bedroom,545393224,Kristina,Brooklyn,Kensington,Private room,74.0,30.0,0,269
1046632736813059968,Large 3bedroom Chelsea Loft,325958751,Maxs-Stays,Manhattan,Chelsea,Entire home/apt,936.0,30.0,0,179
1046656287282680064,"Beautiful Bedrooms, stunning Apt",551035838,Kevin,Brooklyn,Crown Heights,Private room,497.0,30.0,0,268
1046765851091789952,Cozy Transit Oasis Near Forested Park no clean fee,153187965,Casey,Brooklyn,Cypress Hills,Private room,150.0,4.0,39,9
1039243266340850048,Chic 2bd apt 5 mins from JFK airport,475365577,Patricia,Queens,Jamaica,Entire home/apt,377.0,1.0,58,228
1039291627800780032,King 2BR near Trains and JFK by Nesty Stays,549437829,Homecation,Brooklyn,East New York,Entire home/apt,364.0,2.0,8,48
1039303278183480064,Apartment in the Heart of Bushwick,423868584,Thawatchai,Brooklyn,Bushwick,Private room,363.0,1.0,26,234
1039314940404220032,"- Glass Tower Retreat -
- 3BR Luxury W/City Views",546707741,Ely,Manhattan,Gramercy,Entire home/apt,1146.0,4.0,8,110
1039387830704019968,Two-Story Artist Oasis in Manhattan,190149544,Khaled,Manhattan,Harlem,Entire home/apt,197.0,30.0,0,364
1039719005706029952,"Prime Williamsburg - Includes amenities!Gym, Sauna",8602681,Adrian,Brooklyn,Williamsburg,Entire home/apt,250.0,30.0,3,267
1039756751753139968,Chelsea Studio,48726094,Antonia,Manhattan,Chelsea,Entire home/apt,107.0,30.0,5,41
1039774058165840000,"NYCâ€™s Attractions, Home Away from Home!",501999278,RoomPicks,Manhattan,Midtown,Hotel room,1379.0,1.0,0,70
1039876194157319936,Cozy Suite. 15 min to Manhattan,47149443,Vito,Queens,Long Island City,Private room,159.0,2.0,81,41
